date,title,,
2019-09-01,Facebook won't use facial recognition on you unless you tell it to,,
2019-09-01,Facebook to create VR world called Horizon,,
2019-09-01,Zuckerberg's visit to DC tells lawmakers that Facebook is finally taking them seriously,,
2019-09-01,ICC announces ground-breaking partnership with Facebook,,
2019-09-01,"Facebook working on smart glasses with Ray-Ban, code-named 'Orion'",,
2019-09-01,Oculus will add new social features powered by Facebook,,
2019-09-01,Facebook teams up with police to stop streaming of terror attacks,,
2019-09-01,"Facebook, Microsoft launch contest to detect deepfake videos",,
2019-09-01,Facebook is making its own deepfakes and offering prizes for detecting them,,
2019-09-01,Facebook is making its own AI deepfakes to head off a disinformation disaster,,
2019-09-01,"Breaking Up Big Tech: Facebook, Google Now Face 4 Separate Antitrust Investigations",,
2019-09-01,"Facebook, Google face off against a formidable new foe: State attorneys general",,
2019-09-01,Facebook tightens policies around self-harm and suicide,,
2019-09-01,"Facebook, tech firms meet with U.S. intelligence on 2020 election security",,
2019-09-01,Here's why regulators are so worried about Facebook's digital currency,,
2019-09-01,"Facebook is top target for disinformation campaigns, new Oxford study shows - Business Insider",,
2019-09-01,Facebook warns about iPhone privacy change that could unsettle Facebook users,,
2019-09-01,"Facebook changes how it handles user location data settings in response to Android, iOS updates",,
2019-09-01,"Facebook Says It Needs to Always Know Your Location, and ...",,
2019-09-01,U.S. Justice Department to open Facebook antitrust investigation: source,,
2019-09-01,"Judge lets Facebook privacy class action proceed, calls company's views 'so wrong'",,
2019-09-01,Facebook is learning that hardware is hard,,
2019-09-01,"Facebook has acquired Servicefriend, which builds ?˜hybrid??chatbots, for Calibra customer service",,
2019-09-01,Facebook Details 3 New Interactive Ad Options,,
2019-09-01,Freedom of expression or personal attack? Sask. nurse appeals fine for Facebook post,,
2019-09-01,Researchers analyzed more than 300000 local news stories ...,,
2019-10-01,Facebook picks winners and losers ahead of news page launch,,
2019-10-01,Mark Zuckerberg's wealth compared to Facebook content moderator wages - Business Insider,,
2019-10-01,"Facebook?™s Zuckerberg takes broad lashing on Libra, 2020 election and civil rights at congressional hearing",,
2019-10-01,Facebook's digital currency dealt another blow,,
2019-10-01,Facebook-Led Libra Forms Governing Council After Big-Name Departures - CoinDesk,,
2019-10-01,Facebook-led Libra Project announces its 21-member council after exodus of top payments companies,,
2019-10-01,"The pressure is now on Facebook to ban political ads, too",,
2019-10-01,Facebook can be ordered to remove posts worldwide,,
2019-10-01,"US, UK and Australia urge Facebook to create backdoor access to encrypted messages",,
2019-10-01,What happened when Alexandria Ocasio-Cortez came face to face with Facebook?™s Mark Zuckerberg,,
2019-10-01,Facebook under pressure on four fronts,,
2019-10-01,Employees Ask Facebook to Reverse Policy on Political-Ad Fact Checking,,
2019-10-01,Facebook just dealt another potentially lethal blow to local journalism,,
2019-10-01,Facebook Doesn't Understand How Dangerous Its ...,,
2019-10-01,"VERIFY: No, Facebook didn't endorse President Trump",,
2019-10-01,Read the full transcript of Mark Zuckerberg?™s leaked internal Facebook meetings,,
2019-10-01,Facebook will label false posts more clearly as part of an effort to prevent 2020 election interference,,
2019-10-01,47 attorneys general are investigating Facebook for antitrust violations,,
2019-10-01,Facebook Seeks to Clarify Zuckerberg Remarks on False Political Ads,,
2019-10-01,How Facebook shot themselves in the foot in their Elizabeth Warren spat,,
2019-10-01,'We Have A Big Responsibility': Facebook Rolls Out New ...,,
2019-10-01,Facebook detects new Russian influence campaign in Africa - Business Insider,,
2019-10-01,Facebook open to currency-pegged stablecoins for Libra project,,
2019-10-01,Facebook reaches agreement with UK regulator over Cambridge Analytica data scandal,,
2019-10-01,WhatsApp sues Israel's NSO for allegedly helping spies hack phones around the world,,
2019-10-01,Facebook will now remind you to get flu shots and medical checkups,,
2019-10-01,Elizabeth Warren?™s Facebook ad proves the social media giant still has a politics problem,,
2019-10-01,Elizabeth Warren goes after Mark Zuckerberg about breaking up Facebook - Business Insider,,
2019-10-01,Why Facebook keeps going down,,
2019-10-01,How the wheels came off Facebook's Libra project,,
2019-10-01,Inside Facebook?™s Botched Attempt to Start a New Cryptocurrency,,
2019-10-01,Facebook Exec Says Regulatory Scrutiny Makes Acquisitions ...,,
2019-10-01,Facebook under fire over 'outrageous' UK tax bill,,
2019-10-01,Woman's awake brain surgery livestreamed on Facebook,,
2019-10-01,'Too much power': it's Warren v Facebook in a key 2020 battle,,
2019-10-01,Deadly Bangladesh riot over Facebook post about Islam,,
2019-10-01,Warren campaign challenges Facebook ad policy with 'false' Zuckerberg ad,,
2019-10-01,PayPal Withdraws From Facebook-Led Libra Crypto Project,,
2019-10-01,Opinion: Facebook's Libra and the power of money,,
2019-10-01,"Facebook has so many problems, it really has none",,
2019-10-01,"What Square gets right about bitcoin, Facebook and Libra get wrong",,
2019-10-01,Facebook says it took down false ad about Sen. Lindsey Graham,,
2019-10-01,"Actually, we don?™t want Facebook and Twitter making too many judgment calls",,
2019-10-01,Snap shares plunge after Facebook's latest clone attempt,,
2019-10-01,Facebook encryption: Should governments be given keys to access our messages?,,
2019-10-01,Facebook will allow UK election candidates to run false ads,,
2019-10-01,US House panel taps defunct startup for Facebook files,,
2019-10-01,Roughly 40 state attorneys general plan to take part in Facebook antitrust probe,,
2019-11-01,Facebook and Instagram back up after big Thanksgiving outages,,
2019-11-01,Facebook and Instagram crash on Thanksgiving,,
2019-11-01,Facebook restoring service after major outage,,
2019-11-01,We called out Facebook and Google but need them. That's ...,,
2019-11-01,"Facebook, Google business models a 'threat to human rights': Amnesty report",,
2019-11-01,"Facebook and Google surveillance is an ?˜assault on privacy,??says Amnesty International",,
2019-11-01,Facebook?™s new logo design is really generic,,
2019-11-01,Facebook has shut down 5.4 billion fake accounts this year,,
2019-11-01,Facebook is being investigated by California for privacy violations,,
2019-11-01,"Facebook reveals another privacy breach, this time involving developers",,
2019-11-01,Read Sacha Baron Cohen's scathing attack on Facebook in full: 'greatest propaganda machine in history',,
2019-11-01,"Sacha Baron Cohen Rips Into Facebook, YouTube and Twitter for Spreading Lies and Hate",,
2019-11-01,"Borat actor: Facebook, Google, YouTube and Twitter are 'the greatest propaganda machine in history' for hate groups",,
2019-11-01,"Facebook Pay is a new payment system for WhatsApp, Instagram, and Facebook",,
2019-11-01,Facebook Pay will let you send money without fees on all Facebook apps - Business Insider,,
2019-11-01,What is Facebook Pay and how to use it: All questions answered,,
2019-11-01,"Facebook is a hotbed of impeachment disinformation, researchers say",,
2019-11-01,Facebook says a bug caused its iPhone app?™s inadvertent camera access,,
2019-11-01,I worked on political ads at Facebook. They profit by manipulating us.,,
2019-11-01,Activist Sharpton takes Facebook ad concerns to Zuckerberg's home,,
2019-11-01,Facebook issues corrective label on user's post under new Singapore fake news law,,
2019-11-01,Facebook bows to Singapore's 'fake news' law with post 'correction',,
2019-11-01,"Ordered by Singapore, Facebook Posts a Correction",,
2019-11-01,$75 Costco 'Anniversary' coupon on Facebook is a scam ...,,
2019-11-01,"Facebook launches Viewpoints, a market research app that pays users - Business Insider",,
2019-11-01,Facebook to expand encryption drive despite warnings over crime,,
2019-11-01,"Apple, Google and Facebook committed $4.5 billion for housing. Now comes the hard part",,
2019-11-01,Facebook is buying Beat Saber?™s development studio,,
2019-11-01,Doubt Anyone Who?™s Confident That Facebook Should Ban Political Ads,,
2019-11-01,Facebook built a facial recognition app for employees,,
2019-11-01,Leaked documents show Facebook leveraged user data to fight rivals and help friends,,
2019-11-01,How Facebook?™s ?˜Switcheroo??plan concealed scheme to kill popular apps,,
2019-11-01,"Thousands of Facebook internal documents, emails made public in leak - Business Insider",,
2019-11-01,Facebook Weighs Steps to Curb Narrowly Targeted Political Ads,,
2019-11-01,Facebook refuses to revise micro-targeting policies ahead of ...,,
2019-11-01,Tim Berners-Lee launches Google and Facebook-backed plan to fix the web,,
2019-11-01,Facebook finally lets you banish nav bar tabs & red dots,,
2019-11-01,Facebook and Twitter say hundreds of users accidentally gave improper access to personal data through third-party apps,,
2019-11-01,Singapore tells Facebook to correct user's post in test of 'fake news' laws,,
2019-11-01,Facebook gets into the meme-making biz with experimental Whale app,,
2019-11-01,Facebook will allow UK election candidates to run false ads,,
2019-11-01,Facebook says government demands for user data are at a record high,,
2019-11-01,"Facebook enters the streamer bidding wars, signs Disguised Toast",,
2019-11-01,"With Facebook In The Bag, Hudson Yards' Office Space Is ...",,
2019-11-01,Dutch court orders Facebook to pull financial fraud adverts,,
2019-11-01,"Whatever You Think of Facebook, the NSO Group Is Worse",,
2019-11-01,Majority of anti-vaxx ads on Facebook are funded by just two organizations,,
2019-11-01,"Facebook must face data breach class action on security, but not damages: judge",,
2019-11-01,"Twitter's political ad ban to limit micro-targeting, putting pressure on Facebook",,
2019-11-01,Singapore invokes 'fake news' law for first time over Facebook post,,
2019-12-01,Facebook in EU antitrust crosshairs over data collection,,
2019-12-01,Facebook investigates claims that 267m users??data were exposed online,,
2019-12-01,Massive breach leaves 267 million Facebook users' data exposed,,
2019-12-01,"Millions of Facebook user phone numbers exposed online, security researchers say",,
2019-12-01,Facebook and Barr Escalate Standoff Over Encrypted Messages,,
2019-12-01,Facebook Releases 2020 Census Policy To Prevent ...,,
2019-12-01,FTC Weighs Seeking Injunction Against Facebook Over How Its Apps Interact,,
2019-12-01,Defiant Mark Zuckerberg defends Facebook policy to allow false ads,,
2019-12-01,Facebook is building an operating system so it can ditch Android,,
2019-12-01,Facebook becomes more powerful even as scandals pile up,,
2019-12-01,Facebook and Twitter shutter pro-Trump network reaching 55 million accounts,,
2019-12-01,"Facebook, Twitter disable sprawling inauthentic operation that used AI to make fake faces",,
2019-12-01,Facebook says group used computer-generated faces to push pro-Trump message,,
2019-12-01,Facebook to stop using phone numbers to recommend 'friends',,
2019-12-01,Facebook?™s new tool lets you transfer pictures to Google Photos,,
2019-12-01,Facebook fails to convince lawmakers it needs to track your location at all times,,
2019-12-01,"Facebook, privacy activist Schrems battle nears end on Dec. 19",,
2019-12-01,"Facebook, Instagram ban influencers from promoting guns and vaping",,
2019-12-01,"Facebook, Google Drop Out of Top 10 ?˜Best Places to Work??List",,
2019-12-01,"Nearly half of online child abuse reports to police on Facebook apps, NSPCC finds",,
2019-12-01,Facebook built a chatbot to help employees answer awkward questions about the company - Business Insider,,
2019-12-01,Facebook under fire as political ads vanish from archive,,
2019-12-01,Podcasts and Travel Apps? Facebook Is Working on Those,,
2019-12-01,Facebook and Google market power to be subject to digital code of conduct,,
2019-12-01,Facebook owns the four most downloaded apps of the decade,,
2019-12-01,Messenger signups without a Facebook account are no longer possible,,
2019-12-01,"Facebook disables some misleading ads on HIV prevention drugs, responding to growing outcry",,
2019-12-01,"Despite Stormy Decade, Facebook Continues to Lead in Mobile Advertising and App Businesses",,
2019-12-01,"Facebook updates crisis response tools, adds WhatsApp integration",,
2019-12-01,Facebook Gets $4m Fine From Hungary for Claim Services Are Free,,
2019-12-01,Facebook to Advertise in the Super Bowl for the First Time,,
2019-12-01,Facebook data breach sees millions of user personal details leaked online,,
2019-12-01,Facebook is Working on a New Operating System to Support a ...,,
2019-12-01,Facebook secures a symbolic victory in EU court battle against privacy activist Max Schrems,,
2019-12-01,Kroger warns ad on Facebook is a hoax,,
2019-12-01,Exclusive: Facebook adding part-time fact-checking contractors,,
2019-12-01,"Facebook?™s ad tools subsidize partisanship, research shows. And campaigns may not even know it.",,
2019-12-01,Facebook says it won't break end-to-end encryption,,
2019-12-01,Facebook ads contain potentially dangerous information about HIV - Business Insider,,
2019-12-01,Facebook Won?™t Change Web Tracking in Response to California Privacy Law,,
2019-12-01,?˜Facebook support is like going to the DMV?? Confessions of a frustrated media buyer,,
2019-12-01,Brazil fines Facebook $1.6 million for improper sharing of user data,,
2019-12-01,How the CMA intends to tackle Facebook and Google?™s dominance,,
2019-12-01,"Instagram AI Tool To Flag Offensive, Bullying Captions. But What About Facebook?",,
2019-12-01,E-scooter company Unicorn goes bust after spending big on Facebook ads,,
2019-12-01,Twitter and Facebook Want to Shift Power to Users. Or Do They?,,
2019-12-01,"As Facebook caves to Singapore censorship, the writing is on ...",,
2019-12-01,A Facebook rumor about white vans is spreading fear across America,,
2020-01-01,Facebook to remove coronavirus misinformation after WHO declares global emergency,,
2020-01-01,Facebook to Ban Posts About Fake Coronavirus Cures,,
2020-01-01,"Coronavirus: How Facebook, TikTok and other apps tackle fake claims",,
2020-01-01,Facebook tweaks ad policy but still allows political lies in U.S. campaign 2020,,
2020-01-01,Facebook won?™t limit political ad targeting or stop false claims under new ad rules,,
2020-01-01,"Facebook again refuses to ban political ads, even false ones",,
2020-01-01,Facebook to ban 'deepfakes',,
2020-01-01,"How to see which sites are sharing your information with Facebook, and make them stop",,
2020-01-01,Facebook will pay $550 million to settle class action lawsuit over privacy violations,,
2020-01-01,Facebook blames 'technical error' for Xi Jinping offensive name translation gaffe,,
2020-01-01,"Facebook commitment to free speech will 'piss people off', Zuckerberg says",,
2020-01-01,George Soros: Mark Zuckerberg Should Not Be in Control of Facebook,,
2020-01-01,Facebook refutes Soros claim of a 'special relationship' between Trump and Zuckerberg,,
2020-01-01,Facebook defies China headwinds with new ad sales push,,
2020-01-01,"Facebook targets UK growth with 1,000 hires this year",,
2020-01-01,Facebook and eBay pledge to combat trading in fake reviews,,
2020-01-01,Can Facebook's Oversight Board Win People's Trust?,,
2020-01-01,Amazon CTO confronts Facebook head of comms Nick Clegg on user data - Business Insider,,
2020-01-01,Whitmer asks Facebook to take on 'violent and hateful speech',,
2020-01-01,"Facebook ad campaign helped Donald Trump win election, claims executive",,
2020-01-01,'Star Wars' star Mark Hamill deleted his Facebook account because of its political advertising policy,,
2020-01-01,Mark Hamill says he's deleting his Facebook account - Business Insider,,
2020-01-01,US actor Mark Hamill deletes Facebook account over ad policy,,
2020-01-01,Facebook is ordered to hand over data about thousands of apps that may have violated user privacy,,
2020-01-01,Facebook is Preparing to Launch a Desktop Redesign to All ...,,
2020-01-01,Facebook cable plan hits resistance in Oregon coastal town,,
2020-01-01,How Facebook?™s ad in Teen Vogue came back to haunt it,,
2020-01-01,Facebook to notify users of third-party app logins,,
2020-01-01,Lawyers are trying to scare you with Facebook ads,,
2020-01-01,Facebook data misuse and voter manipulation back in the frame with latest Cambridge Analytica leaks,,
2020-01-01,Facebook Backs Off Controversial Plan to Sell Ads in WhatsApp,,
2020-01-01,Facebook and YouTube moderators sign PTSD disclosure,,
2020-01-01,"Facebook Updated Its Privacy Checkup Tool, but It's the ...",,
2020-01-01,Nancy Pelosi calls Facebook an accomplice for ?˜misleading the American people??,,
2020-01-01,Facebook Cancels ?˜Sorry For Your Loss??& ?˜Limetown??As It Scales Back Scripted Efforts Amid Unscripted Push,,
2020-01-01,How to block Facebook and Google from identifying your face,,
2020-01-01,Facebook sued in U.S. federal court for alleged anticompetitive conduct,,
2020-01-01,"Ring app shares your personal data with Facebook and more, EFF says",,
2020-01-01,App developers sue Facebook alleging an 'anticompetitive scheme',,
2020-01-01,"Two Delaware GOP leaders under fire for Facebook posts called 'homophobic,' 'anti-Semitic'",,
2020-01-01,"Facebook Renews Jada Pinkett Smith?™s ?˜Red Table Talk??Through 2022, Orders Spinoff Series With Gloria Estefan",,
2020-01-01,Facebook's Zuckerberg drops annual challenges to focus on longer-term goals,,
2020-01-01,Mark Zuckerberg just made a bold claim: We're going to get a 'breakthrough' in tech glasses this decade,,
2020-01-01,Facebook admits censoring posts supporting slain Iranian General Qassem Soleimani,,
2020-01-01,Facebook Shares Slump After Results Show Slowing Growth,,
2020-01-01,Facebook Cuts Back on Original Programming for Watch Video,,
2020-01-01,"Google cut its lobbying spending nearly in half in 2019, while Facebook took the lead",,
2020-01-01,Facebook DOWN: MAJOR outage leaves users unable to see News Feed and Notifications,,
2020-02-01,Facebook demands Clearview stop using its images for facial recognition,,
2020-02-01,Facebook sends cease-and-desist letter to facial recognition startup over photo scraping - Business Insider,,
2020-02-01,"Facebook, YouTube demand firm stop scraping user information",,
2020-02-01,"Bloomberg's meme spree prompts changes in Facebook, Instagram rules",,
2020-02-01,Facebook Says Political Candidates Can Use Sponsored Memes,,
2020-02-01,Facebook to Allow Paid Political Messages That Aren't Ads,,
2020-02-01,EU threatens tougher hate-speech rules after Facebook meeting,,
2020-02-01,Facebook boss 'happy to pay more tax in Europe',,
2020-02-01,Facebook will now take down posts that spread coronavirus misinformation,,
2020-02-01,Facebook Just Pulled the Plug on F8 Over Coronavirus Fears ...,,
2020-02-01,Facebook cancels developer conference over coronavirus fears,,
2020-02-01,Facebook cancels its annual developer conference amid coronavirus outbreak,,
2020-02-01,"Facebook's Twitter accounts hacked, OurMine claims responsibility",,
2020-02-01,Facebook's Twitter and Instagram accounts hacked,,
2020-02-01,Facebook's Twitter account hacked,,
2020-02-01,"Facebook commitment to free speech will 'piss people off', Zuckerberg says",,
2020-02-01,Facebook to publicly track political sponsored content after Bloomberg's paid memes,,
2020-02-01,"US orders Google, Facebook and others to reveal details of years of acquisitions",,
2020-02-01,Pinterest shares fall after Facebook releases new copycat app,,
2020-02-01,Facebook will now pay you for your voice recordings,,
2020-02-01,Facebook will pay you up to $5 to record your voice,,
2020-02-01,Facebook offers to pay users for their voice recordings,,
2020-02-01,"Facebook is lame and you should delete it, Elon Musk says",,
2020-02-01,Elon Musk's verdict on Facebook: It's 'lame' and you should delete it,,
2020-02-01,"Elon Musk tweets out #DeleteFacebook, saying ?˜it?™s lame??
2020.2,Facebook Adds More Parental Controls to Messenger Kids App
2020.2,Principal who said Kobe Bryant's death was 'karma' on Facebook placed on leave
2020.2,Facebook Messenger is getting a much simpler new design
2020.2,Users would tell Facebook their bank balance for $8.44 a month
2020.2,Unique Illinois privacy law leads to $550M Facebook deal
2020.2,Facebook has acquired Scape Technologies"," the London-based computer vision startup""",
2020-02-01,Canadian agency asks federal court to declare Facebook contravened privacy law,,
2020-02-01,"Facebook Says WhatsApp Tops 2 Billion Users Worldwide, Insists Strong Encryption Is a ?˜Necessity??
2020.2,YouTube", Twitter," and Facebook put on notice as UK names new internet regulator"""
2020-02-01,Facebook is suing OneAudience for improperly harvesting user data,,
2020-02-01,"Should Facebook, Google be liable for user posts? asks U.S. Attorney General Barr",,
2020-02-01,Facebook suspends dating service rollout in Europe after Irish officials search Dublin HQ,,
2020-02-01,"PlayStation and Facebook cancel GDC plans, citing coronavirus concerns",,
2020-02-01,"Twitter, Facebook fined for not moving user data to Russia",,
2020-02-01,The IRS takes Facebook to court over its Irish tax structure,,
2020-02-01,Facebook accused of downplaying IP value in $9bn US tax case,,
2020-02-01,Facebook faces tax court trial over Ireland offshore deal,,
2020-02-01,Stephen King quits Facebook over ?˜flood of false information??and privacy concerns,,
2020-02-01,Stephen King quits Facebook over concerns of 'false information',,
2020-02-01,Author Stephen King quits Facebook,,
2020-02-01,NSPCC urges Facebook to stop encryption plans,,
2020-02-01,Researchers finally get access to data on Facebook's role in ...,,
2020-02-01,Facebook caught Iranian trolls spreading pro-Trump propaganda online,,
2020-02-01,Why Ocean County Facebook Page Was Shut Down: Charges of Anti-Semitism and Murphy Complaint,,
2020-03-01,"Facebook, YouTube, and Twitter warn that AI systems could make mistakes",,
2020-03-01,"Facebook wrongly blocked some links, including coronavirus info",,
2020-03-01,Facebook was marking legitimate news articles about the coronavirus as spam due to a software bug,,
2020-03-01,Facebook says coronavirus is sending usage through the roof,,
2020-03-01,Facebook is offering employees up to a month of paid leave to care for sick family members,,
2020-03-01,Facebook Is ?˜Just Trying to Keep the Lights On??as Traffic Soars in Pandemic,,
2020-03-01,Facebook commits $20 million to fight the coronavirus pandemic - Business Insider,,
2020-03-01,"Facebook is giving $1,000 to all of its 45,000 employees",,
2020-03-01,"Facebook to award $100 mln in cash grants, ad credits to small businesses",,
2020-03-01,Zuckerberg details the ways Facebook and Chan Zuckerberg Initiative are responding to COVID-19,,
2020-03-01,Facebook to remove misleading Trump 'census' ads,,
2020-03-01,Facebook is taking down Trump ads that link to a fake ?œcensus??form,,
2020-03-01,Facebook decides to take down Trump 2020 campaign's 'census' ads,,
2020-03-01,Facebook closing Seattle office until next week after positive ...,,
2020-03-01,"Amazon, Google, Facebook, and Microsoft are asking Seattle-based staff to work from home because of coronavir??
2020.3,Amazon"," Microsoft and Facebook advise employees to work from home""",
2020-03-01,Zoom slapped with class action lawsuit over Facebook data ...,,
2020-03-01,"Facebook, Twitter suspend Russian-linked operation targeting ...",,
2020-03-01,Facebook to revamp its digital currency plans: The Information,,
2020-03-01,Facebook has a new way for communities to help each other through COVID-19,,
2020-03-01,Facebook sued by Australian information watchdog over Cambridge Analytica-linked data breach,,
2020-03-01,"Australia sues Facebook over Cambridge Analytica, fine could scale to $529BN",,
2020-03-01,"Australia sues Facebook, alleges breach of user data",,
2020-03-01,Facebook temporarily bans ads for medical face masks to prevent coronavirus exploitation,,
2020-03-01,"Facebook temporarily bans ads, listings for medical face masks amid coronavirus outbreak",,
2020-03-01,Facebook bans face mask ads to fight coronavirus price gouging,,
2020-03-01,Facebook invests $100M in journalism as COVID-19 makes it more vital than ever,,
2020-03-01,Facebook deletes Brazil president?™s coronavirus misinfo post,,
2020-03-01,Facebook commits to paying ?˜contingent??workers affected by corporate coronavirus response,,
2020-03-01,Facebook sent home thousands of human moderators due to the coronavirus. Now the algorithms are in charge,,
2020-03-01,"Facebook, Google discuss sharing smartphone data with government to fight coronavirus, but there are risks",,
2020-03-01,"U.S. government, tech industry discussing ways to use smartphone location data to combat coronavirus",,
2020-03-01,Zuckerberg: Facebook isn't giving governments data to track coronavirus spread,,
2020-03-01,Facebook and Plessey pair on consumer AR glasses with microLED screens,,
2020-03-01,Zoom iOS App Sends Data to Facebook Even if You Don?™t Have a Facebook Account,,
2020-03-01,"Facebook in talks to acquire stake in top Indian telco Reliance Jio, report says",,
2020-03-01,"Analysis | Bored, Isolated Citizens Are a Win for Facebook",,
2020-03-01,"Facebook, Google, Microsoft, Adobe pull out of more conferences as coronavirus spreads",,
2020-03-01,"Facebook, YouTube Shift Content Moderation To Computers ...",,
2020-03-01,Facebook backs out of SXSW over coronavirus fears,,
2020-03-01,"Facebook?™s photo-transfer tool opens to more users in Europe, LatAm and Africa",,
2020-03-01,Facebook now lets most users opt-in to dark mode & desktop redesign,,
2020-03-01,Facebook?™s less cluttered desktop redesign is more widely available starting today,,
2020-03-01,Facebook finally lets desktop users opt-in to dark mode,,
2020-03-01,Facebook sees 70% increase in Messenger group video calls following coronavirus outbreak,,
2020-03-01,Facebook closes London offices after COVID-19 infected employee visit - Business Insider,,
2020-03-01,Major tech platforms say they?™re ?˜jointly combating fraud and misinformation??about COVID-19,,
2020-03-01,"The Verge Tech Survey 2020: how people feel about Apple, Google, Facebook, and more",,
2020-03-01,WHO launches health alert service via Facebook and WhatsApp,,
2020-03-01,Masks donated by Facebook for health workers were stockpiled after wildfire regulations,,
2020-04-01,Facebook invests $5.7B in India?™s Reliance Jio Platforms,,
2020-04-01,"Facebook to invest Rs 43,574 crore in Reliance's Jio Platforms for 10% stake",,
2020-04-01,Facebook bets on India with $5.7 billion Reliance deal,,
2020-04-01,Coronavirus: David Icke kicked off Facebook,,
2020-04-01,Facebook to notify users who interact with COVID-19 hoaxes,,
2020-04-01,The lockdown is driving people to Facebook,,
2020-04-01,Messenger Rooms are Facebook?™s answer to Zoom and Houseparty for the pandemic,,
2020-04-01,Pro-gun activists using Facebook groups to push anti-quarantine protests,,
2020-04-01,Facebook begins sharing more location data with COVID-19 researchers and asks users to self-report symptoms,,
2020-04-01,Facebook 'disappointed' in Australia's attempt to make tech giants pay for news content,,
2020-04-01,Facebook will stream a virtual graduation ceremony featuring Oprah and Miley Cyrus,,
2020-04-01,"Facebook Will Stream a Virtual 2020 Graduation Ceremony With Oprah, Miley Cyrus, Jennifer Garner, Lil Nas X",,
2020-04-01,Facebook to stream a virtual graduation ceremony with Oprah Winfrey as commencement speaker,,
2020-04-01,Facebook to Introduce an App for Gaming,,
2020-04-01,"Facebook is launching a dedicated gaming app to take on Twitch, YouTube",,
2020-04-01,"Facebook?™s new Gaming app launches on Android, with iOS version coming soon",,
2020-04-01,Facebook cancels large in-person events through June 2021,,
2020-04-01,Facebook and Twitter allow scammers 'free rein',,
2020-04-01,Facebook adds a ?˜care??reaction to the like button,,
2020-04-01,Facebook is adding a Quiet Mode that silences push notifications on mobile,,
2020-04-01,Facebook will start telling you where page posts are coming from,,
2020-04-01,Facebook to label national origin of popular posts,,
2020-04-01,Facebook and Instagram will now show location of posts from high-reach accounts targeting US audiences,,
2020-04-01,Facebook has a new way for communities to help each other through COVID-19,,
2020-04-01,Facebook will expand its symptom tracking survey globally to measure the spread of COVID-19,,
2020-04-01,Facebook launches Zoom-like features to capitalize on video ...,,
2020-04-01,Facebook just killed its ?˜pseudoscience??category for ad targeting,,
2020-04-01,"Facebook?™s Messenger Kids will launch in more than 70 additional countries, roll out new features",,
2020-04-01,Facebook Messenger desktop app launches for Windows and Mac,,
2020-04-01,Facebook ships an experimental app for couples,,
2020-04-01,Reliance and Facebook pilot JioMart grocery shopping on WhatsApp,,
2020-04-01,Zoom is now 'the Facebook of video apps',,
2020-04-01,Facebook is adding the option to charge for access to live streams,,
2020-04-01,Judge Warns Facebook in Approving Record $5B Fine for ...,,
2020-04-01,Google and Facebook Must Pay for Local Journalism,,
2020-04-01,A family says a fraudulent Facebook ad for protective masks used a stolen photo to claim all but one died of Covid-19,,
2020-04-01,"Facebook, three Indonesian firms in early talks for mobile payment approval: sources",,
2020-04-01,Facebook?™s digital currency project just got a lot less audacious,,
2020-04-01,Facebook now allows users in the US & Canada to export photos and videos to Google Photos,,
2020-04-01,Exclusive: Facebook agreed to censor posts after Vietnam slowed traffic - sources,,
2020-04-01,"In coronavirus fight, oft-criticized Facebook data aids U.S. cities, states",,
2020-04-01,Aung San Suu Kyi turns to Facebook to get coronavirus message out,,
2020-04-01,"Facebook is promising UK health facilities 2,000 Portal devices",,
2020-04-01,Facebook Dark Web Deal: Hackers Just Sold 267 Million User Profiles For $540,,
2020-04-01,"After Facebook, Reliance Industries in talks with other investors for similar-size stake sale",,
2020-04-01,"Facebook is building a hidden, bot-only platform to learn about trolls and scammers",,
2020-04-01,"Before suing NSO Group, Facebook allegedly sought their software to better spy on users",,
2020-04-01,WHO launches a chatbot on Facebook Messenger to combat ...,,
2020-04-01,Facebook's big India deal portends a bruising time for SoftBank-backed Paytm,,
2020-04-01,"Facebook expects to add 10,000 workers in product and engineering this year, says COO Sheryl Sandberg",,
2020-05-01,"Facebook will now let some employees work from anywhere, but their paychecks could get cut",,
2020-05-01,Facebook: Half of all its employees may be remote by 2030 - Business Insider,,
2020-05-01,Mark Zuckerberg on taking his massive workforce remote,,
2020-05-01,Facebook to open offices on July 6; workers can work remote for 2020 - Business Insider,,
2020-05-01,Facebook and Google extend working from home to end of year,,
2020-05-01,Coronavirus: David Icke kicked off Facebook,,
2020-05-01,Here are some instances where Facebook has been an arbiter of truth,,
2020-05-01,Facebook and other companies are removing viral ?˜Plandemic??conspiracy video,,
2020-05-01,Facebook is buying Giphy and integrating it with Instagram,,
2020-05-01,Facebook will pay $52 million in settlement with moderators who developed PTSD on the job,,
2020-05-01,Facebook to pay $52m for failing to protect moderators from 'horrors' of graphic content,,
2020-05-01,Facebook to pay $52 million to content moderators with PTSD: report - Business Insider,,
2020-05-01,Internal strife rages at Facebook over Zuckerberg's response to Trump - Business Insider,,
2020-05-01,What Facebook doesn?™t understand about the Facebook walkout,,
2020-05-01,Hundreds of Facebook employees walk out as Zuckerberg plans town hall,,
2020-05-01,"Facebook and Instagram roll out Shops, turning business profiles into storefronts",,
2020-05-01,Facebook to build internet cable 'circumference of Earth',,
2020-05-01,Facebook says it labeled 50 million pieces of coronavirus misinformation in April,,
2020-05-01,Coronavirus: Flexible working will be a new normal after virus,,
2020-05-01,Will Facebook's new oversight board be a radical shift or a reputational shield?,,
