Company,Date,mean,pos,neg,neu
NIKE,2019-11-01,0.03991041666666666,11.0,7.0,30.0
NIKE,2019-12-01,0.01781,13.0,9.0,28.0
NIKE,2020-01-01,-0.0629,6.0,14.0,30.0
NIKE,2020-02-01,-0.025004081632653052,8.0,9.0,32.0
NIKE,2020-03-01,0.02793,10.0,7.0,33.0
NIKE,2020-04-01,0.03634,12.0,8.0,30.0
NIKE,2020-05-01,-0.022573469387755098,9.0,11.0,29.0
NIKE,2020-06-01,0.05103333333333335,15.0,9.0,24.0
NIKE,2020-07-01,-0.05469795918367347,3.0,8.0,38.0
NIKE,2020-08-01,0.036806,9.0,6.0,35.0
NIKE,2020-09-01,0.11821428571428574,16.0,3.0,30.0
NVIDIA,2017-09-01,0.06558409090909091,17.0,9.0,18.0
NVIDIA,2017-10-01,0.07429052631578946,24.0,11.0,60.0
NVIDIA,2017-11-01,0.07977473684210527,26.0,17.0,52.0
NVIDIA,2017-12-01,0.088286,27.0,10.0,63.0
NVIDIA,2018-01-01,0.0864855670103093,23.0,7.0,67.0
NVIDIA,2018-02-01,0.05885483870967743,21.0,9.0,63.0
NVIDIA,2018-03-01,0.08961145833333332,23.0,6.0,67.0
NVIDIA,2018-04-01,0.034640404040404055,22.0,18.0,59.0
NVIDIA,2018-05-01,0.03253297872340426,20.0,16.0,58.0
NVIDIA,2018-06-01,0.11573020833333332,26.0,5.0,65.0
NVIDIA,2018-07-01,0.0645940594059406,25.0,12.0,64.0
NVIDIA,2018-08-01,0.0862195652173913,24.0,8.0,60.0
NVIDIA,2018-09-01,0.06323052631578949,18.0,5.0,72.0
NVIDIA,2018-10-01,0.034009375,22.0,14.0,60.0
NVIDIA,2018-11-01,-0.007970833333333332,17.0,21.0,58.0
NVIDIA,2018-12-01,0.03379696969696969,25.0,17.0,57.0
NVIDIA,2019-01-01,-0.05376701030927835,10.0,20.0,67.0
NVIDIA,2019-02-01,0.027218000000000006,24.0,17.0,59.0
NVIDIA,2019-03-01,0.0499463157894737,17.0,10.0,68.0
NVIDIA,2019-04-01,0.03174432989690722,18.0,11.0,68.0
NVIDIA,2019-05-01,-0.03539578947368422,13.0,19.0,63.0
NVIDIA,2019-06-01,0.15745319148936168,32.0,8.0,54.0
NVIDIA,2019-07-01,0.21781443298969058,43.0,6.0,48.0
NVIDIA,2019-08-01,0.0423021978021978,23.0,18.0,50.0
NVIDIA,2019-09-01,0.12158586956521743,30.0,12.0,50.0
NVIDIA,2019-10-01,0.17616086956521737,35.0,7.0,50.0
NVIDIA,2019-11-01,0.16585869565217387,39.0,9.0,44.0
NVIDIA,2019-12-01,0.07331648351648352,23.0,9.0,59.0
NVIDIA,2020-01-01,0.11117263157894736,26.0,7.0,62.0
NVIDIA,2020-02-01,0.07845555555555557,29.0,13.0,57.0
